Estimator,MSE,seconds,"dataset.kwargs[""dataset""]"
DM,0.009109873950081067,0.0029976367950439453,glass
DR,0.013282235467655999,0.0010006427764892578,glass
\ensuremath{\tt OCV_{IPS}},0.0180183060534544,0.05500173568725586,glass
\ensuremath{\tt OCV_{DR}},0.013282235467655999,0.1029973030090332,glass
\textsc{Slope},0.009109873950081067,0.0029942989349365234,glass
\ensuremath{\tt PAS{\text -}IF},0.009109873950081067,7.964517831802368,glass
IPS,6.939764580691708e-05,0.01500248908996582,letter
DM,0.14623154032962546,0.04001474380493164,letter
DR,0.00026953474028187664,0.03299999237060547,letter
\ensuremath{\tt OCV_{IPS}},6.939764580691708e-05,0.7540030479431152,letter
\ensuremath{\tt OCV_{DR}},0.00026953474028187664,1.5559031963348389,letter
\textsc{Slope},0.00026953474028187664,0.17499852180480957,letter
\ensuremath{\tt PAS{\text -}IF},0.14623154032962546,112.6593132019043,letter
IPS,0.0019301393791768876,0.0029997825622558594,optdigits
DM,0.015698690564974357,0.01800060272216797,optdigits
DR,5.168431736539394e-06,0.012001276016235352,optdigits
\ensuremath{\tt OCV_{IPS}},0.0019301393791768876,0.22499942779541016,optdigits
\ensuremath{\tt OCV_{DR}},5.168431736539394e-06,0.6140122413635254,optdigits
\textsc{Slope},5.168431736539394e-06,0.05699920654296875,optdigits
\ensuremath{\tt PAS{\text -}IF},0.015698690564974357,35.14851522445679,optdigits
IPS,1.1637146057791166e-05,0.0009999275207519531,page-blocks
DM,0.0025394160413088145,0.006000518798828125,page-blocks
DR,0.00011487134961573147,0.003000497817993164,page-blocks
\ensuremath{\tt OCV_{IPS}},1.1637146057791166e-05,0.09799885749816895,page-blocks
\ensuremath{\tt OCV_{DR}},0.00011487134961573147,0.21941685676574707,page-blocks
\textsc{Slope},0.00011487134961573147,0.013999462127685547,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0025394160413088145,24.29768180847168,page-blocks
IPS,0.00051987776596797,0.0029985904693603516,pendigits
DM,0.04432945579356399,0.011004447937011719,pendigits
DR,2.6366059483431575e-06,0.006000518798828125,pendigits
\ensuremath{\tt OCV_{IPS}},0.00051987776596797,0.2550008296966553,pendigits
\ensuremath{\tt OCV_{DR}},2.6366059483431575e-06,0.5000002384185791,pendigits
\textsc{Slope},2.6366059483431575e-06,0.03800010681152344,pendigits
\ensuremath{\tt PAS{\text -}IF},0.04432945579356399,41.73181700706482,pendigits
IPS,9.083726532857256e-05,0.0019974708557128906,satimage
DM,0.014197569383697248,0.007999420166015625,satimage
DR,1.1371348350113828e-06,0.004000425338745117,satimage
\ensuremath{\tt OCV_{IPS}},9.083726532857256e-05,0.1700000762939453,satimage
\ensuremath{\tt OCV_{DR}},1.1371348350113828e-06,0.363999605178833,satimage
\textsc{Slope},1.1371348350113828e-06,0.02200031280517578,satimage
\ensuremath{\tt PAS{\text -}IF},0.014197569383697248,26.80571722984314,satimage
IPS,0.0003267137338785029,0.0,vehicle
DM,0.0020917128961019473,0.0029993057250976562,vehicle
DR,0.001008222817734849,0.00099945068359375,vehicle
\ensuremath{\tt OCV_{IPS}},0.0003267137338785029,0.06500244140625,vehicle
\ensuremath{\tt OCV_{DR}},0.001008222817734849,0.12701129913330078,vehicle
\textsc{Slope},0.0020917128961019473,0.0029990673065185547,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0020917128961019473,11.28614330291748,vehicle
IPS,0.0003099588042736603,0.002000093460083008,yeast
DM,0.00182794279776162,0.004999876022338867,yeast
DR,0.0008910541926213236,0.0020003318786621094,yeast
\ensuremath{\tt OCV_{IPS}},0.0003099588042736603,0.09400033950805664,yeast
\ensuremath{\tt OCV_{DR}},0.0008910541926213236,0.16299867630004883,yeast
\textsc{Slope},0.00182794279776162,0.007001638412475586,yeast
\ensuremath{\tt PAS{\text -}IF},0.00182794279776162,20.380569458007812,yeast
IPS,0.0004359107081138477,0.0009999275207519531,ecoli
DM,0.00017992500684812856,0.0050046443939208984,ecoli
DR,0.0016331753542206226,0.0009963512420654297,ecoli
\ensuremath{\tt OCV_{IPS}},0.0004359107081138477,0.0910036563873291,ecoli
\ensuremath{\tt OCV_{DR}},0.0016331753542206226,0.17099976539611816,ecoli
\textsc{Slope},0.00017992500684812856,0.003999233245849609,ecoli
\ensuremath{\tt PAS{\text -}IF},0.00017992500684812856,11.027565002441406,ecoli
IPS,0.0010824399283892532,0.0009999275207519531,glass
DM,0.0032165885080530188,0.0029985904693603516,glass
