Estimator,MSE,seconds,"dataset.kwargs[""dataset""]"
C: A + theory split ratio,0.0005895457907786678,0.1070253849029541,ecoli
D: B + C,0.0005895457907786678,0.10819625854492188,ecoli
E: D + 100 K training/test splits,0.0005895457907786678,1.0003764629364014,ecoli
IPS,0.004315584099135314,0.0,glass
DM,0.0002121235087260765,0.015624761581420898,glass
DR,4.472961653612026e-05,0.0,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,4.472961653612026e-05,0.03958535194396973,glass
B: A + one SE rule,0.0002121235087260765,0.02003312110900879,glass
C: A + theory split ratio,4.472961653612026e-05,0.09315347671508789,glass
D: B + C,0.0002121235087260765,0.11644983291625977,glass
E: D + 100 K training/test splits,4.472961653612026e-05,1.001485824584961,glass
IPS,0.0011735828739089411,0.014033079147338867,letter
DM,0.14710273112092281,0.0395357608795166,letter
DR,0.0016003869170019135,0.03066253662109375,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0016003869170019135,0.985562801361084,letter
B: A + one SE rule,0.0016003869170019135,0.7725629806518555,letter
C: A + theory split ratio,0.0016003869170019135,1.5240306854248047,letter
D: B + C,0.0016003869170019135,1.55057692527771,letter
E: D + 100 K training/test splits,0.0016003869170019135,13.928590059280396,letter
IPS,7.611888829311081e-05,0.003669261932373047,optdigits
DM,0.02052929226281055,0.015244483947753906,optdigits
DR,0.00023495344560101403,0.01561284065246582,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.02052929226281055,0.3914058208465576,optdigits
B: A + one SE rule,0.00023495344560101403,0.2534315586090088,optdigits
C: A + theory split ratio,0.00023495344560101403,0.698225736618042,optdigits
D: B + C,0.00023495344560101403,0.6750152111053467,optdigits
E: D + 100 K training/test splits,0.00023495344560101403,6.429216384887695,optdigits
IPS,0.0003610229914907466,0.0,page-blocks
DM,0.001221710318619376,0.01590108871459961,page-blocks
DR,1.657503226920962e-07,0.0,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.657503226920962e-07,0.11903810501098633,page-blocks
B: A + one SE rule,0.0003610229914907466,0.07100892066955566,page-blocks
C: A + theory split ratio,1.657503226920962e-07,0.2073519229888916,page-blocks
D: B + C,1.657503226920962e-07,0.23392128944396973,page-blocks
E: D + 100 K training/test splits,1.657503226920962e-07,2.056509017944336,page-blocks
IPS,0.0008117446891237909,0.0,pendigits
DM,0.04759798696237423,0.015624761581420898,pendigits
DR,1.5597331379359626e-06,0.0,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.5597331379359626e-06,0.26964282989501953,pendigits
B: A + one SE rule,1.5597331379359626e-06,0.17172026634216309,pendigits
C: A + theory split ratio,1.5597331379359626e-06,0.5312256813049316,pendigits
D: B + C,1.5597331379359626e-06,0.5201525688171387,pendigits
E: D + 100 K training/test splits,1.5597331379359626e-06,4.856703281402588,pendigits
IPS,0.0017415236966741578,0.0031766891479492188,satimage
DM,0.016337450566933455,0.008001089096069336,satimage
DR,2.2370579584822276e-06,0.005411624908447266,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,2.2370579584822276e-06,0.19541597366333008,satimage
B: A + one SE rule,2.2370579584822276e-06,0.12073493003845215,satimage
C: A + theory split ratio,2.2370579584822276e-06,0.3822007179260254,satimage
D: B + C,2.2370579584822276e-06,0.4204080104827881,satimage
E: D + 100 K training/test splits,2.2370579584822276e-06,3.5857319831848145,satimage
IPS,5.01916542007483e-05,0.0,vehicle
DM,0.006169919691553241,0.0020902156829833984,vehicle
DR,0.00015364496698409334,0.00099945068359375,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.006169919691553241,0.06507253646850586,vehicle
B: A + one SE rule,5.01916542007483e-05,0.02499675750732422,vehicle
C: A + theory split ratio,0.00015364496698409334,0.13039374351501465,vehicle
D: B + C,0.00015364496698409334,0.12164115905761719,vehicle
E: D + 100 K training/test splits,0.00015364496698409334,1.16182541847229,vehicle
IPS,0.00146123820379493,0.0,yeast
DM,0.00452668397526457,0.003998756408691406,yeast
DR,0.0016054612390234563,0.002002239227294922,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.00452668397526457,0.0860443115234375,yeast
B: A + one SE rule,0.0016054612390234563,0.03511548042297363,yeast
C: A + theory split ratio,0.0016054612390234563,0.17374944686889648,yeast
D: B + C,0.00146123820379493,0.17627239227294922,yeast
E: D + 100 K training/test splits,0.0016054612390234563,1.654564380645752,yeast
IPS,0.02845622899278955,0.0,ecoli
DM,0.0014165214033959594,0.003998994827270508,ecoli
DR,2.1840251513802255e-05,0.0,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.02845622899278955,0.051667213439941406,ecoli
B: A + one SE rule,0.0014165214033959594,0.01937270164489746,ecoli
C: A + theory split ratio,0.0014165214033959594,0.10740923881530762,ecoli
D: B + C,0.0014165214033959594,0.1126105785369873,ecoli
E: D + 100 K training/test splits,2.1840251513802255e-05,1.0240731239318848,ecoli
IPS,0.013365823736411923,0.0009999275207519531,glass
DM,0.01680330367369268,0.0020003318786621094,glass
DR,0.01485347380031802,0.0,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.013365823736411923,0.04124045372009277,glass
B: A + one SE rule,0.01680330367369268,0.016637086868286133,glass
C: A + theory split ratio,0.01485347380031802,0.0964972972869873,glass
D: B + C,0.01485347380031802,0.10189485549926758,glass
E: D + 100 K training/test splits,0.01485347380031802,0.9333746433258057,glass
IPS,0.003981712636777854,0.01524043083190918,letter
DM,0.13950075799577902,0.039665937423706055,letter
DR,0.0006133743643333982,0.03357744216918945,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0006133743643333982,1.0019638538360596,letter
B: A + one SE rule,0.0006133743643333982,0.7536494731903076,letter
C: A + theory split ratio,0.0006133743643333982,1.7631466388702393,letter
D: B + C,0.0006133743643333982,1.6103029251098633,letter
E: D + 100 K training/test splits,0.0006133743643333982,13.84705376625061,letter
IPS,0.0002713349841665361,0.0036613941192626953,optdigits
DM,0.015817705319629356,0.01316976547241211,optdigits
DR,3.551951618199323e-05,0.01760697364807129,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.015817705319629356,0.40040063858032227,optdigits
B: A + one SE rule,3.551951618199323e-05,0.24711823463439941,optdigits
C: A + theory split ratio,3.551951618199323e-05,0.7142164707183838,optdigits
D: B + C,3.551951618199323e-05,0.6804184913635254,optdigits
E: D + 100 K training/test splits,3.551951618199323e-05,6.5480568408966064,optdigits
IPS,0.0006605119999635351,0.0,page-blocks
DM,0.001036133507717185,0.0,page-blocks
DR,5.32517217222778e-09,0.0,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,5.32517217222778e-09,0.12922430038452148,page-blocks
B: A + one SE rule,0.001036133507717185,0.07351469993591309,page-blocks
C: A + theory split ratio,5.32517217222778e-09,0.22214794158935547,page-blocks
D: B + C,5.32517217222778e-09,0.21345305442810059,page-blocks
E: D + 100 K training/test splits,5.32517217222778e-09,2.1477997303009033,page-blocks
IPS,0.00015216346185332945,0.0,pendigits
DM,0.04794224570814295,0.015519380569458008,pendigits
DR,3.057914484517649e-05,0.01564645767211914,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.00015216346185332945,0.26416826248168945,pendigits
B: A + one SE rule,3.057914484517649e-05,0.15848851203918457,pendigits
C: A + theory split ratio,3.057914484517649e-05,0.5269336700439453,pendigits
D: B + C,0.00015216346185332945,0.5268607139587402,pendigits
E: D + 100 K training/test splits,3.057914484517649e-05,4.895761489868164,pendigits
IPS,0.0004991862420915037,0.002645254135131836,satimage
DM,0.015091711370276257,0.009144783020019531,satimage
DR,8.691202923488434e-06,0.004469156265258789,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,8.691202923488434e-06,0.19296669960021973,satimage
B: A + one SE rule,8.691202923488434e-06,0.12025690078735352,satimage
C: A + theory split ratio,8.691202923488434e-06,0.38158631324768066,satimage
D: B + C,8.691202923488434e-06,0.41233205795288086,satimage
E: D + 100 K training/test splits,8.691202923488434e-06,3.6211318969726562,satimage
IPS,0.0031305576040287003,0.0010001659393310547,vehicle
DM,0.0058547081599936565,0.0019998550415039062,vehicle
DR,1.5581453444446435e-06,0.0,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0058547081599936565,0.056999921798706055,vehicle
B: A + one SE rule,0.0058547081599936565,0.021004915237426758,vehicle
C: A + theory split ratio,1.5581453444446435e-06,0.11533451080322266,vehicle
D: B + C,1.5581453444446435e-06,0.11732721328735352,vehicle
E: D + 100 K training/test splits,1.5581453444446435e-06,1.1705081462860107,vehicle
IPS,9.668427544430823e-05,0.0,yeast
DM,0.0008735435906317038,0.0,yeast
DR,0.0001775155384051342,0.0,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,9.668427544430823e-05,0.09821319580078125,yeast
B: A + one SE rule,0.0001775155384051342,0.038663387298583984,yeast
C: A + theory split ratio,0.0001775155384051342,0.18872451782226562,yeast
D: B + C,9.668427544430823e-05,0.1981360912322998,yeast
E: D + 100 K training/test splits,0.0001775155384051342,1.852656364440918,yeast
IPS,0.00021118094327602618,0.0,ecoli
DM,0.0030105137995918092,0.0,ecoli
DR,4.365597921206051e-05,0.0,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0030105137995918092,0.05684065818786621,ecoli
B: A + one SE rule,4.365597921206051e-05,0.016374826431274414,ecoli
C: A + theory split ratio,4.365597921206051e-05,0.11615920066833496,ecoli
D: B + C,4.365597921206051e-05,0.11602997779846191,ecoli
E: D + 100 K training/test splits,4.365597921206051e-05,1.0923449993133545,ecoli
IPS,0.005661090794349532,0.0010008811950683594,glass
DM,0.01803074873629126,0.0032198429107666016,glass
DR,0.007723472975545294,0.0009999275207519531,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.01803074873629126,0.035943031311035156,glass
B: A + one SE rule,0.01803074873629126,0.019580841064453125,glass
C: A + theory split ratio,0.005661090794349532,0.11422204971313477,glass
D: B + C,0.005661090794349532,0.11827445030212402,glass
E: D + 100 K training/test splits,0.005661090794349532,1.138631820678711,glass
IPS,0.001160612216157225,0.017849206924438477,letter
DM,0.1446462388239311,0.04357123374938965,letter
DR,0.0007372952828322059,0.03316903114318848,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.001160612216157225,0.9689838886260986,letter
B: A + one SE rule,0.0007372952828322059,0.7744357585906982,letter
C: A + theory split ratio,0.001160612216157225,1.7050375938415527,letter
D: B + C,0.0007372952828322059,1.5453479290008545,letter
E: D + 100 K training/test splits,0.0007372952828322059,13.745108127593994,letter
IPS,0.0003996894497097061,0.0036971569061279297,optdigits
DM,0.0136430830245896,0.019205570220947266,optdigits
DR,6.74708786507872e-06,0.011152505874633789,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0136430830245896,0.3917572498321533,optdigits
B: A + one SE rule,0.0003996894497097061,0.2504618167877197,optdigits
C: A + theory split ratio,6.74708786507872e-06,0.6679823398590088,optdigits
D: B + C,6.74708786507872e-06,0.689751386642456,optdigits
E: D + 100 K training/test splits,6.74708786507872e-06,6.434442043304443,optdigits
IPS,4.7824753510563686e-05,0.015625,page-blocks
DM,0.0007321087771888137,0.0020198822021484375,page-blocks
DR,9.121059470741876e-05,0.0,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,4.7824753510563686e-05,0.1340487003326416,page-blocks
B: A + one SE rule,0.0007321087771888137,0.07356476783752441,page-blocks
C: A + theory split ratio,9.121059470741876e-05,0.22127485275268555,page-blocks
D: B + C,9.121059470741876e-05,0.23666715621948242,page-blocks
E: D + 100 K training/test splits,9.121059470741876e-05,2.1585330963134766,page-blocks
IPS,8.172052302966196e-05,0.003000020980834961,pendigits
DM,0.04374411704569309,0.01100015640258789,pendigits
DR,1.5115831441584666e-06,0.0069997310638427734,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.5115831441584666e-06,0.2670257091522217,pendigits
B: A + one SE rule,1.5115831441584666e-06,0.1681380271911621,pendigits
C: A + theory split ratio,1.5115831441584666e-06,0.513037919998169,pendigits
D: B + C,1.5115831441584666e-06,0.5432698726654053,pendigits
E: D + 100 K training/test splits,1.5115831441584666e-06,4.912968635559082,pendigits
IPS,4.310366090915463e-05,0.0,satimage
DM,0.015168517399800002,0.015567779541015625,satimage
DR,5.771940351422158e-05,0.0,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,5.771940351422158e-05,0.20164895057678223,satimage
B: A + one SE rule,4.310366090915463e-05,0.12125325202941895,satimage
C: A + theory split ratio,5.771940351422158e-05,0.37346458435058594,satimage
D: B + C,5.771940351422158e-05,0.3819911479949951,satimage
E: D + 100 K training/test splits,5.771940351422158e-05,3.8740310668945312,satimage
IPS,0.0003641042526626687,0.0,vehicle
DM,0.0026797751164469976,0.0,vehicle
DR,0.0001353888820239096,0.0,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0026797751164469976,0.067413330078125,vehicle
B: A + one SE rule,0.0001353888820239096,0.02004098892211914,vehicle
C: A + theory split ratio,0.0001353888820239096,0.11759161949157715,vehicle
D: B + C,0.0001353888820239096,0.11773324012756348,vehicle
E: D + 100 K training/test splits,0.0001353888820239096,1.1748735904693604,vehicle
IPS,0.0008874182291512456,0.001241922378540039,yeast
DM,0.0034637689087632802,0.003512144088745117,yeast
DR,0.0012858443183199173,0.0013277530670166016,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0012858443183199173,0.06928873062133789,yeast
B: A + one SE rule,0.0012858443183199173,0.043511390686035156,yeast
C: A + theory split ratio,0.0008874182291512456,0.15010380744934082,yeast
D: B + C,0.0012858443183199173,0.16616535186767578,yeast
E: D + 100 K training/test splits,0.0012858443183199173,1.5760986804962158,yeast
IPS,0.05137551629450136,0.0009999275207519531,ecoli
DM,0.02068570471094178,0.002000093460083008,ecoli
DR,0.01812324349831466,0.0,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.05137551629450136,0.03716564178466797,ecoli
B: A + one SE rule,0.01812324349831466,0.016480207443237305,ecoli
C: A + theory split ratio,0.05137551629450136,0.10284018516540527,ecoli
D: B + C,0.05137551629450136,0.09809494018554688,ecoli
E: D + 100 K training/test splits,0.01812324349831466,0.9377832412719727,ecoli
IPS,0.031372853128474536,0.0,glass
DM,0.0003684404861809272,0.0032777786254882812,glass
DR,0.010224558688736167,0.0009989738464355469,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0003684404861809272,0.0445253849029541,glass
B: A + one SE rule,0.0003684404861809272,0.018451213836669922,glass
C: A + theory split ratio,0.010224558688736167,0.10352349281311035,glass
D: B + C,0.0003684404861809272,0.10232853889465332,glass
E: D + 100 K training/test splits,0.010224558688736167,0.9670097827911377,glass
IPS,0.001011642442575317,0.014509439468383789,letter
DM,0.1553064347675469,0.04041624069213867,letter
DR,0.0008131932845795906,0.03137516975402832,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.001011642442575317,1.0422043800354004,letter
B: A + one SE rule,0.0008131932845795906,0.793360710144043,letter
C: A + theory split ratio,0.001011642442575317,1.4842829704284668,letter
D: B + C,0.0008131932845795906,1.7263884544372559,letter
E: D + 100 K training/test splits,0.0008131932845795906,13.810189723968506,letter
IPS,8.445217408779318e-05,0.0044612884521484375,optdigits
DM,0.020300500830610482,0.0164487361907959,optdigits
DR,0.0007800729707695673,0.01445317268371582,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.020300500830610482,0.40644001960754395,optdigits
B: A + one SE rule,0.0007800729707695673,0.2560415267944336,optdigits
C: A + theory split ratio,0.0007800729707695673,0.6876649856567383,optdigits
D: B + C,0.0007800729707695673,0.6757748126983643,optdigits
E: D + 100 K training/test splits,0.0007800729707695673,6.443641185760498,optdigits
IPS,5.75097940613259e-06,0.002506732940673828,page-blocks
DM,0.001475044539408147,0.006438255310058594,page-blocks
DR,7.14159308219454e-07,0.003689289093017578,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,7.14159308219454e-07,0.1186065673828125,page-blocks
B: A + one SE rule,7.14159308219454e-07,0.07264137268066406,page-blocks
C: A + theory split ratio,7.14159308219454e-07,0.23914384841918945,page-blocks
D: B + C,7.14159308219454e-07,0.21792340278625488,page-blocks
E: D + 100 K training/test splits,7.14159308219454e-07,2.0427191257476807,page-blocks
IPS,5.168119881370053e-06,0.002264738082885742,pendigits
DM,0.04523908644769849,0.0,pendigits
DR,9.452087014952211e-07,0.013519048690795898,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,9.452087014952211e-07,0.2696232795715332,pendigits
B: A + one SE rule,9.452087014952211e-07,0.18691658973693848,pendigits
C: A + theory split ratio,9.452087014952211e-07,0.5398783683776855,pendigits
D: B + C,9.452087014952211e-07,0.518531084060669,pendigits
E: D + 100 K training/test splits,9.452087014952211e-07,4.891256809234619,pendigits
IPS,0.0006789150994616223,0.00379180908203125,satimage
DM,0.013191450084726625,0.008217096328735352,satimage
DR,1.2753307644945283e-05,0.005538225173950195,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0006789150994616223,0.20139527320861816,satimage
B: A + one SE rule,0.0006789150994616223,0.1233513355255127,satimage
C: A + theory split ratio,1.2753307644945283e-05,0.37361741065979004,satimage
D: B + C,1.2753307644945283e-05,0.3739151954650879,satimage
E: D + 100 K training/test splits,1.2753307644945283e-05,3.6864616870880127,satimage
IPS,0.010609670018879629,0.0,vehicle
DM,0.014674763405903823,0.0,vehicle
DR,0.003158814342971615,0.0,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.003158814342971615,0.053481101989746094,vehicle
B: A + one SE rule,0.014674763405903823,0.02785038948059082,vehicle
C: A + theory split ratio,0.003158814342971615,0.11813807487487793,vehicle
D: B + C,0.003158814342971615,0.11693692207336426,vehicle
E: D + 100 K training/test splits,0.003158814342971615,1.1739287376403809,vehicle
IPS,0.005198990786266868,0.0009996891021728516,yeast
DM,0.0015710430545134394,0.004999637603759766,yeast
DR,0.006428353995570632,0.0010004043579101562,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.006428353995570632,0.08951640129089355,yeast
B: A + one SE rule,0.0015710430545134394,0.03451657295227051,yeast
C: A + theory split ratio,0.005198990786266868,0.1830298900604248,yeast
D: B + C,0.006428353995570632,0.18174147605895996,yeast
E: D + 100 K training/test splits,0.006428353995570632,1.7597954273223877,yeast
IPS,0.0031281999289577565,0.0,ecoli
DM,0.002725991288445648,0.0029997825622558594,ecoli
DR,0.0003203333132782462,0.0010001659393310547,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.002725991288445648,0.051511526107788086,ecoli
B: A + one SE rule,0.0031281999289577565,0.020005464553833008,ecoli
C: A + theory split ratio,0.0003203333132782462,0.11251521110534668,ecoli
D: B + C,0.0003203333132782462,0.10751581192016602,ecoli
E: D + 100 K training/test splits,0.0003203333132782462,1.031414270401001,ecoli
IPS,0.00515184678844612,0.0,glass
DM,0.0019144073982676026,0.0,glass
DR,0.0049994744075133705,0.0,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0049994744075133705,0.05127882957458496,glass
B: A + one SE rule,0.0019144073982676026,0.018634796142578125,glass
C: A + theory split ratio,0.0049994744075133705,0.09702444076538086,glass
D: B + C,0.0019144073982676026,0.11740303039550781,glass
E: D + 100 K training/test splits,0.0019144073982676026,1.0452020168304443,glass
IPS,0.0005537271710610833,0.01451420783996582,letter
DM,0.1363058622331767,0.040029287338256836,letter
DR,4.9812211064948205e-06,0.031998634338378906,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,4.9812211064948205e-06,1.012436866760254,letter
B: A + one SE rule,4.9812211064948205e-06,0.7446739673614502,letter
C: A + theory split ratio,4.9812211064948205e-06,1.5096681118011475,letter
D: B + C,4.9812211064948205e-06,1.5167956352233887,letter
E: D + 100 K training/test splits,4.9812211064948205e-06,14.012028694152832,letter
IPS,1.615559694524903e-05,0.004044771194458008,optdigits
DM,0.018960563708706843,0.021040916442871094,optdigits
DR,0.00039689262852670386,0.010804176330566406,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.018960563708706843,0.3937098979949951,optdigits
B: A + one SE rule,0.00039689262852670386,0.24832963943481445,optdigits
C: A + theory split ratio,0.00039689262852670386,0.6871252059936523,optdigits
D: B + C,0.00039689262852670386,0.7004795074462891,optdigits
E: D + 100 K training/test splits,0.00039689262852670386,6.4206061363220215,optdigits
IPS,3.465486400893315e-05,0.0009849071502685547,page-blocks
DM,0.00088225558114955,0.006119966506958008,page-blocks
DR,1.3309451830836545e-05,0.0024743080139160156,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.3309451830836545e-05,0.11699199676513672,page-blocks
B: A + one SE rule,3.465486400893315e-05,0.07126784324645996,page-blocks
C: A + theory split ratio,1.3309451830836545e-05,0.2185225486755371,page-blocks
D: B + C,1.3309451830836545e-05,0.220550537109375,page-blocks
E: D + 100 K training/test splits,1.3309451830836545e-05,2.043471574783325,page-blocks
IPS,7.826970973903546e-06,0.0,pendigits
DM,0.054053023230293214,0.0156252384185791,pendigits
DR,0.00021794903047644835,0.0,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.00021794903047644835,0.28105902671813965,pendigits
B: A + one SE rule,0.00021794903047644835,0.16851568222045898,pendigits
C: A + theory split ratio,0.00021794903047644835,0.5201773643493652,pendigits
D: B + C,0.00021794903047644835,0.6203212738037109,pendigits
E: D + 100 K training/test splits,0.00021794903047644835,4.980255126953125,pendigits
IPS,0.000614962719869161,0.011467933654785156,satimage
DM,0.018082025085453583,0.004454612731933594,satimage
DR,0.0001079285518996123,0.010853290557861328,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.000614962719869161,0.19755864143371582,satimage
B: A + one SE rule,0.0001079285518996123,0.13862395286560059,satimage
C: A + theory split ratio,0.0001079285518996123,0.4139134883880615,satimage
D: B + C,0.0001079285518996123,0.3754291534423828,satimage
E: D + 100 K training/test splits,0.0001079285518996123,3.537848711013794,satimage
IPS,0.00012138058719194351,0.0009999275207519531,vehicle
DM,0.006681284131829466,0.0019998550415039062,vehicle
DR,5.480360571645704e-05,0.0,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.006681284131829466,0.056833505630493164,vehicle
B: A + one SE rule,5.480360571645704e-05,0.02051091194152832,vehicle
C: A + theory split ratio,5.480360571645704e-05,0.1231234073638916,vehicle
D: B + C,5.480360571645704e-05,0.12327933311462402,vehicle
E: D + 100 K training/test splits,5.480360571645704e-05,1.159444808959961,vehicle
IPS,0.0006587932900617365,0.0010001659393310547,yeast
DM,0.002793457213642742,0.003999948501586914,yeast
DR,0.00015311052284333612,0.0009999275207519531,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.002793457213642742,0.09041595458984375,yeast
B: A + one SE rule,0.002793457213642742,0.034010887145996094,yeast
C: A + theory split ratio,0.00015311052284333612,0.19238972663879395,yeast
D: B + C,0.0006587932900617365,0.1944723129272461,yeast
E: D + 100 K training/test splits,0.00015311052284333612,1.8344452381134033,yeast
IPS,0.00547425417645758,0.0,ecoli
DM,0.0007096349714047876,0.0020003318786621094,ecoli
DR,2.0260581207081658e-05,0.0009999275207519531,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0007096349714047876,0.04850935935974121,ecoli
B: A + one SE rule,2.0260581207081658e-05,0.01990342140197754,ecoli
C: A + theory split ratio,2.0260581207081658e-05,0.10443472862243652,ecoli
D: B + C,2.0260581207081658e-05,0.10952115058898926,ecoli
E: D + 100 K training/test splits,2.0260581207081658e-05,0.9829254150390625,ecoli
IPS,0.0005469992089820504,0.0,glass
DM,0.015073700929160291,0.003263235092163086,glass
DR,0.005069557930452347,0.0010001659393310547,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.015073700929160291,0.04600024223327637,glass
B: A + one SE rule,0.015073700929160291,0.018456459045410156,glass
C: A + theory split ratio,0.005069557930452347,0.10379600524902344,glass
D: B + C,0.005069557930452347,0.10837507247924805,glass
E: D + 100 K training/test splits,0.005069557930452347,0.9944872856140137,glass
IPS,0.00016753488489346116,0.013903617858886719,letter
DM,0.14520091145367112,0.03896641731262207,letter
DR,2.5578118242633825e-05,0.031224727630615234,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.00016753488489346116,0.9881131649017334,letter
B: A + one SE rule,2.5578118242633825e-05,0.7864389419555664,letter
C: A + theory split ratio,2.5578118242633825e-05,1.491417407989502,letter
D: B + C,2.5578118242633825e-05,1.4939217567443848,letter
E: D + 100 K training/test splits,2.5578118242633825e-05,13.951171398162842,letter
IPS,0.005362118152381438,0.003515958786010742,optdigits
DM,0.01906585133183225,0.018955469131469727,optdigits
DR,0.0010207202125950756,0.011878490447998047,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.01906585133183225,0.39470839500427246,optdigits
B: A + one SE rule,0.0010207202125950756,0.24716424942016602,optdigits
C: A + theory split ratio,0.0010207202125950756,0.7086951732635498,optdigits
D: B + C,0.0010207202125950756,0.6790070533752441,optdigits
E: D + 100 K training/test splits,0.0010207202125950756,6.457798480987549,optdigits
IPS,3.1420744116170144e-05,0.002000093460083008,page-blocks
DM,0.0010578198605463304,0.005841970443725586,page-blocks
DR,6.019938044684062e-05,0.002260923385620117,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,3.1420744116170144e-05,0.11646223068237305,page-blocks
B: A + one SE rule,6.019938044684062e-05,0.07240509986877441,page-blocks
C: A + theory split ratio,6.019938044684062e-05,0.21692132949829102,page-blocks
D: B + C,6.019938044684062e-05,0.22025680541992188,page-blocks
E: D + 100 K training/test splits,6.019938044684062e-05,2.0449633598327637,page-blocks
IPS,0.0002845077203216495,0.0,pendigits
DM,0.045076621066882705,0.0156252384185791,pendigits
DR,1.1673428591445438e-06,0.015625476837158203,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.1673428591445438e-06,0.2656388282775879,pendigits
B: A + one SE rule,1.1673428591445438e-06,0.16823720932006836,pendigits
C: A + theory split ratio,1.1673428591445438e-06,0.511732816696167,pendigits
D: B + C,1.1673428591445438e-06,0.5176072120666504,pendigits
E: D + 100 K training/test splits,1.1673428591445438e-06,4.8747148513793945,pendigits
IPS,5.7466606990972555e-05,0.007437944412231445,satimage
DM,0.014838040454155179,0.0074083805084228516,satimage
DR,5.6054284944507485e-09,0.0029418468475341797,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,5.6054284944507485e-09,0.19504666328430176,satimage
B: A + one SE rule,5.6054284944507485e-09,0.12008833885192871,satimage
C: A + theory split ratio,5.6054284944507485e-09,0.36907052993774414,satimage
D: B + C,5.6054284944507485e-09,0.37586140632629395,satimage
E: D + 100 K training/test splits,5.6054284944507485e-09,3.582505941390991,satimage
IPS,2.940223397367276e-05,0.0,vehicle
DM,0.0008458358536137254,0.0,vehicle
DR,0.0008387355142839167,0.015625,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0008458358536137254,0.05641770362854004,vehicle
B: A + one SE rule,0.0008387355142839167,0.020568370819091797,vehicle
C: A + theory split ratio,0.0008387355142839167,0.12271738052368164,vehicle
D: B + C,0.0008458358536137254,0.11825728416442871,vehicle
