Estimator,MSE,seconds,"estimators[0].tuning.kwargs[""K""]"
\ensuremath{\tt OCV_{DR}},0.0009516211034216333,0.1437678337097168,7
\ensuremath{\tt OCV_{DR}},0.0013624539804722867,0.44825124740600586,10
\ensuremath{\tt OCV_{DR}},0.002365686213203675,0.5814459323883057,20
\ensuremath{\tt OCV_{DR}},0.0023788259810421084,1.4140815734863281,50
\ensuremath{\tt OCV_{DR}},0.0011941881350749205,2.6392297744750977,100
\ensuremath{\tt OCV_{DR}},0.000463837109309008,3.968488931655884,200
\ensuremath{\tt OCV_{DR}},0.0012798222823094286,14.72959589958191,500
\ensuremath{\tt OCV_{DR}},0.003957797261591264,24.865039587020874,1000
\ensuremath{\tt OCV_{DR}},2.0083942343304314e-05,0.05237007141113281,2
\ensuremath{\tt OCV_{DR}},2.0083942343304314e-05,0.08085060119628906,3
\ensuremath{\tt OCV_{DR}},2.0083942343304314e-05,0.12874269485473633,5
\ensuremath{\tt OCV_{DR}},0.00011269427679957821,0.17215275764465332,7
\ensuremath{\tt OCV_{DR}},5.587561868080814e-07,0.2485826015472412,10
\ensuremath{\tt OCV_{DR}},0.00047389281201764546,0.4055516719818115,20
\ensuremath{\tt OCV_{DR}},0.022304534482711365,1.1480648517608643,50
\ensuremath{\tt OCV_{DR}},4.4497380646911056e-05,1.9670360088348389,100
\ensuremath{\tt OCV_{DR}},4.077927296961845e-05,4.161850452423096,200
\ensuremath{\tt OCV_{DR}},0.007108802357930478,13.69251012802124,500
\ensuremath{\tt OCV_{DR}},0.0008494257422291978,21.74450707435608,1000
\ensuremath{\tt OCV_{DR}},0.03136249358164725,0.07431912422180176,2
\ensuremath{\tt OCV_{DR}},0.008335327681549808,0.06986093521118164,3
\ensuremath{\tt OCV_{DR}},0.15746148685213268,0.11407876014709473,5
\ensuremath{\tt OCV_{DR}},0.0013760117037794665,0.26409292221069336,7
\ensuremath{\tt OCV_{DR}},0.00038374731611231507,0.24515891075134277,10
\ensuremath{\tt OCV_{DR}},0.0013890103667509464,0.5405867099761963,20
\ensuremath{\tt OCV_{DR}},0.00032523226053564894,1.22001314163208,50
\ensuremath{\tt OCV_{DR}},0.0013890103667509464,2.3268494606018066,100
\ensuremath{\tt OCV_{DR}},0.0030219114701749918,6.972882509231567,200
\ensuremath{\tt OCV_{DR}},0.10348094071210327,14.6334969997406,500
\ensuremath{\tt OCV_{DR}},0.0012321156742482679,28.757521629333496,1000
\ensuremath{\tt OCV_{DR}},0.0008507404480358464,0.04208111763000488,2
\ensuremath{\tt OCV_{DR}},0.004131937331502403,0.06291913986206055,3
\ensuremath{\tt OCV_{DR}},0.08537607389345557,0.12377238273620605,5
\ensuremath{\tt OCV_{DR}},0.0980087192128788,0.16320419311523438,7
\ensuremath{\tt OCV_{DR}},0.0004211686657674169,0.20984816551208496,10
\ensuremath{\tt OCV_{DR}},0.015870780382921734,0.5327036380767822,20
\ensuremath{\tt OCV_{DR}},4.4691852795237364e-05,0.9938499927520752,50
\ensuremath{\tt OCV_{DR}},0.0002863556942233062,1.981907844543457,100
\ensuremath{\tt OCV_{DR}},0.00011350644658015195,4.381991624832153,200
\ensuremath{\tt OCV_{DR}},0.0004211686657674169,9.884869575500488,500
\ensuremath{\tt OCV_{DR}},0.0004211686657674169,18.9914493560791,1000
\ensuremath{\tt OCV_{DR}},0.12610977624318617,0.0498507022857666,2
\ensuremath{\tt OCV_{DR}},0.0023850416469675287,0.07319045066833496,3
\ensuremath{\tt OCV_{DR}},0.004581292010742273,0.0951998233795166,5
\ensuremath{\tt OCV_{DR}},8.89939945074625e-05,0.12410473823547363,7
\ensuremath{\tt OCV_{DR}},0.0020996369619870467,0.17563724517822266,10
\ensuremath{\tt OCV_{DR}},0.0014112946817907406,0.3941178321838379,20
\ensuremath{\tt OCV_{DR}},0.004581292010742273,0.9187283515930176,50
\ensuremath{\tt OCV_{DR}},0.0001937515386249668,1.9003334045410156,100
\ensuremath{\tt OCV_{DR}},0.0012719646483704478,3.757669687271118,200
\ensuremath{\tt OCV_{DR}},0.0017016975125544761,12.549190998077393,500
\ensuremath{\tt OCV_{DR}},0.0037159054929653055,22.398528575897217,1000
\ensuremath{\tt OCV_{DR}},0.0005124904460304133,0.05824923515319824,2
\ensuremath{\tt OCV_{DR}},0.0002291804722419613,0.06491851806640625,3
\ensuremath{\tt OCV_{DR}},0.0005112358559694585,0.1338639259338379,5
\ensuremath{\tt OCV_{DR}},0.06701057263401547,0.1273949146270752,7
\ensuremath{\tt OCV_{DR}},3.01058666152446e-05,0.1959972381591797,10
\ensuremath{\tt OCV_{DR}},0.00011662431290297271,0.34342336654663086,20
\ensuremath{\tt OCV_{DR}},4.000251688457819e-05,0.9487347602844238,50
\ensuremath{\tt OCV_{DR}},0.0001112515702722022,1.77012038230896,100
\ensuremath{\tt OCV_{DR}},0.00020554557561819383,3.617119312286377,200
\ensuremath{\tt OCV_{DR}},0.0005124904460304133,9.3339524269104,500
\ensuremath{\tt OCV_{DR}},0.0005124904460304133,20.610031127929688,1000
\ensuremath{\tt OCV_{DR}},0.00013244709360698154,0.05957508087158203,2
\ensuremath{\tt OCV_{DR}},0.00015446681121480897,0.054216861724853516,3
\ensuremath{\tt OCV_{DR}},0.0006231922586280382,0.09483003616333008,5
\ensuremath{\tt OCV_{DR}},0.001088753577720577,0.13390731811523438,7
\ensuremath{\tt OCV_{DR}},0.0015389848299910182,0.375927209854126,10
\ensuremath{\tt OCV_{DR}},0.19041085837543778,0.4211456775665283,20
\ensuremath{\tt OCV_{DR}},0.0009576599605842602,0.9562954902648926,50
\ensuremath{\tt OCV_{DR}},0.0052317756482550696,1.754859447479248,100
\ensuremath{\tt OCV_{DR}},0.0031990791478360425,4.708083629608154,200
\ensuremath{\tt OCV_{DR}},0.00638796710066195,8.098709344863892,500
\ensuremath{\tt OCV_{DR}},5.25392743438572e-05,29.987051963806152,1000
\ensuremath{\tt OCV_{DR}},0.0025545591514487607,0.05718350410461426,2
\ensuremath{\tt OCV_{DR}},0.0028765219168036954,0.07266902923583984,3
\ensuremath{\tt OCV_{DR}},0.0025545591514487607,0.11162948608398438,5
\ensuremath{\tt OCV_{DR}},0.0025817282085571153,0.13614130020141602,7
\ensuremath{\tt OCV_{DR}},0.003163117553390014,0.20574283599853516,10
\ensuremath{\tt OCV_{DR}},0.0012661986835885005,0.37854790687561035,20
\ensuremath{\tt OCV_{DR}},0.006437469589427937,0.938427209854126,50
\ensuremath{\tt OCV_{DR}},7.22575589505792e-05,2.1153316497802734,100
\ensuremath{\tt OCV_{DR}},0.0007603241165089424,4.060880661010742,200
\ensuremath{\tt OCV_{DR}},0.0011005261665127492,10.22886347770691,500
\ensuremath{\tt OCV_{DR}},0.0021956781442928645,17.806076288223267,1000
\ensuremath{\tt OCV_{DR}},2.604388888224158e-06,0.040094614028930664,2
\ensuremath{\tt OCV_{DR}},0.002244677476924172,0.05211615562438965,3
\ensuremath{\tt OCV_{DR}},0.004211007920034183,0.09470844268798828,5
\ensuremath{\tt OCV_{DR}},0.0012616026952089578,0.1088104248046875,7
\ensuremath{\tt OCV_{DR}},0.001890157091959956,0.17078018188476562,10
\ensuremath{\tt OCV_{DR}},7.251222999526002e-05,0.3558497428894043,20
\ensuremath{\tt OCV_{DR}},0.000548912035197465,0.8803572654724121,50
\ensuremath{\tt OCV_{DR}},2.604388888224158e-06,1.4635515213012695,100
\ensuremath{\tt OCV_{DR}},0.00603796806768688,3.273745059967041,200
\ensuremath{\tt OCV_{DR}},0.06735267053894395,8.32508897781372,500
\ensuremath{\tt OCV_{DR}},0.00966973061156368,16.852216958999634,1000
\ensuremath{\tt OCV_{DR}},0.0013926691064941748,0.0689704418182373,2
\ensuremath{\tt OCV_{DR}},0.001787300624098246,0.06386971473693848,3
\ensuremath{\tt OCV_{DR}},0.0012154906028721407,0.11515355110168457,5
\ensuremath{\tt OCV_{DR}},0.00148971232571065,0.18078184127807617,7
\ensuremath{\tt OCV_{DR}},0.0026882242584035294,0.19285106658935547,10
\ensuremath{\tt OCV_{DR}},0.02249184723223825,0.33084654808044434,20
\ensuremath{\tt OCV_{DR}},0.002928374987580831,0.9158446788787842,50
\ensuremath{\tt OCV_{DR}},0.06613229891048236,1.9397659301757812,100
\ensuremath{\tt OCV_{DR}},0.0031671041834324177,3.820343494415283,200
\ensuremath{\tt OCV_{DR}},0.00098804077662822,12.620760202407837,500
\ensuremath{\tt OCV_{DR}},0.004285888673951078,23.492328882217407,1000
\ensuremath{\tt OCV_{DR}},0.0009431737632891207,0.07290124893188477,2
\ensuremath{\tt OCV_{DR}},4.329049421306083e-06,0.05158424377441406,3
\ensuremath{\tt OCV_{DR}},0.0005962473192738238,0.12546682357788086,5
\ensuremath{\tt OCV_{DR}},4.5360072692527934e-05,0.1634066104888916,7
\ensuremath{\tt OCV_{DR}},0.009432858987161069,0.21968555450439453,10
\ensuremath{\tt OCV_{DR}},0.0027414597365083364,0.4538693428039551,20
\ensuremath{\tt OCV_{DR}},0.00031470307242097915,0.8031797409057617,50
\ensuremath{\tt OCV_{DR}},0.0003210884212072529,2.1827704906463623,100
\ensuremath{\tt OCV_{DR}},0.00015188332820742376,4.5922510623931885,200
\ensuremath{\tt OCV_{DR}},0.0016143318758038393,10.165040254592896,500
\ensuremath{\tt OCV_{DR}},0.0012446885567953298,17.86967706680298,1000
\ensuremath{\tt OCV_{DR}},0.0006845621705778145,0.04413866996765137,2
\ensuremath{\tt OCV_{DR}},0.0006845621705778145,0.05735278129577637,3
\ensuremath{\tt OCV_{DR}},0.008538957539906472,0.1023244857788086,5
\ensuremath{\tt OCV_{DR}},6.668507657004249e-07,0.1345081329345703,7
\ensuremath{\tt OCV_{DR}},0.0006845621705778145,0.13649749755859375,10
\ensuremath{\tt OCV_{DR}},0.002631524917498959,0.3440523147583008,20
\ensuremath{\tt OCV_{DR}},0.011060935915682605,0.9360237121582031,50
\ensuremath{\tt OCV_{DR}},0.013648155049115441,1.6482741832733154,100
\ensuremath{\tt OCV_{DR}},0.0023564348648619764,3.160654067993164,200
\ensuremath{\tt OCV_{DR}},0.036656793320103014,8.342767000198364,500
\ensuremath{\tt OCV_{DR}},0.0022369924735689754,16.50681781768799,1000
\ensuremath{\tt OCV_{DR}},0.004952545069452866,0.04579925537109375,2
\ensuremath{\tt OCV_{DR}},0.0004196153628592036,0.07280945777893066,3
\ensuremath{\tt OCV_{DR}},6.226317434120533e-05,0.08615875244140625,5
\ensuremath{\tt OCV_{DR}},0.0004244629549829923,0.13007450103759766,7
\ensuremath{\tt OCV_{DR}},0.002705875067243186,0.1860959529876709,10
\ensuremath{\tt OCV_{DR}},0.0030446629124945817,0.31075048446655273,20
\ensuremath{\tt OCV_{DR}},0.00015591246740967506,0.9292387962341309,50
\ensuremath{\tt OCV_{DR}},0.018163313975275538,1.6308472156524658,100
\ensuremath{\tt OCV_{DR}},0.0010357199303664567,3.240825653076172,200
\ensuremath{\tt OCV_{DR}},0.0020393455997120284,8.533278942108154,500
\ensuremath{\tt OCV_{DR}},0.0022062259019129077,19.295425415039062,1000
