Estimator,MSE,seconds,"dataset.kwargs[""dataset""]"
\ensuremath{\tt OCV_{DM}},0.05012915198439634,1.6239378452301025,pendigits
IPS,0.000559467110005573,0.009001493453979492,satimage
DM,0.017037862158673686,0.03199601173400879,satimage
DR,1.6833378513605903e-08,0.01700139045715332,satimage
\ensuremath{\tt OCV_{DM}},0.017037862158673686,1.1929991245269775,satimage
IPS,0.0025878524045316546,0.0020012855529785156,vehicle
DM,0.0021390354463430095,0.007999897003173828,vehicle
DR,2.701033171350756e-05,0.0040035247802734375,vehicle
\ensuremath{\tt OCV_{DM}},0.0021390354463430095,0.4840068817138672,vehicle
IPS,0.0026043982519446418,0.0030188560485839844,yeast
DM,0.0025512514048014606,0.016001462936401367,yeast
DR,0.005299002245269524,0.006002902984619141,yeast
\ensuremath{\tt OCV_{DM}},0.0025512514048014606,0.6919984817504883,yeast
IPS,0.00011104065043856776,0.002000570297241211,ecoli
DM,0.0022079654610415817,0.015996694564819336,ecoli
DR,0.0005769792606246662,0.0029993057250976562,ecoli
\ensuremath{\tt OCV_{DM}},0.0022079654610415817,0.4479999542236328,ecoli
IPS,0.022917436160217738,0.0009984970092773438,glass
DM,0.004043977232179553,0.008995532989501953,glass
DR,0.0022662447617614713,0.002003908157348633,glass
\ensuremath{\tt OCV_{DM}},0.022917436160217738,0.44799351692199707,glass
IPS,0.0013728900240618871,0.05499744415283203,letter
DM,0.14049574424334788,0.13954949378967285,letter
DR,6.331271714539178e-05,0.11600303649902344,letter
\ensuremath{\tt OCV_{DM}},0.14049574424334788,4.507071018218994,letter
IPS,0.002701839636490512,0.010995626449584961,optdigits
DM,0.019550310631128977,0.06700253486633301,optdigits
DR,0.0004295735257033948,0.03400540351867676,optdigits
\ensuremath{\tt OCV_{DM}},0.019550310631128977,1.8480000495910645,optdigits
IPS,0.00013796127036056318,0.007998466491699219,page-blocks
DM,0.0007845534377396037,0.016991138458251953,page-blocks
DR,2.3845335810528222e-05,0.010997295379638672,page-blocks
\ensuremath{\tt OCV_{DM}},0.0007845534377396037,0.6940059661865234,page-blocks
IPS,7.078091512909078e-05,0.015001296997070312,pendigits
DM,0.04815312771095866,0.043984174728393555,pendigits
DR,1.9810631439431333e-05,0.04700136184692383,pendigits
\ensuremath{\tt OCV_{DM}},0.04815312771095866,1.6670019626617432,pendigits
IPS,0.00125181664279162,0.008986949920654297,satimage
DM,0.01322169737137211,0.030001401901245117,satimage
DR,4.4084968203550475e-05,0.014002323150634766,satimage
\ensuremath{\tt OCV_{DM}},0.01322169737137211,1.155996561050415,satimage
IPS,0.017686570504489556,0.001992464065551758,vehicle
DM,0.0006998496479814033,0.009002208709716797,vehicle
DR,0.0016266532178955582,0.002000093460083008,vehicle
\ensuremath{\tt OCV_{DM}},0.0006998496479814033,0.44199585914611816,vehicle
IPS,0.0037805042503477144,0.0020029544830322266,yeast
DM,0.002107332383585316,0.0200045108795166,yeast
DR,0.00013553503449672746,0.004001617431640625,yeast
\ensuremath{\tt OCV_{DM}},0.002107332383585316,0.6389925479888916,yeast
IPS,0.005921466873152383,0.0020008087158203125,ecoli
DM,2.3473674114930147e-05,0.009001731872558594,ecoli
DR,0.0017263197198066687,0.0019981861114501953,ecoli
\ensuremath{\tt OCV_{DM}},0.0017263197198066687,0.3789987564086914,ecoli
IPS,0.004023551345016608,0.00099945068359375,glass
DM,0.004309961164900562,0.00899958610534668,glass
DR,0.011305062161912445,0.00399470329284668,glass
\ensuremath{\tt OCV_{DM}},0.011305062161912445,0.39399194717407227,glass
IPS,1.277285858115736e-06,0.05500149726867676,letter
DM,0.14390330651916822,0.11899495124816895,letter
DR,0.00020147730510442375,0.0950007438659668,letter
\ensuremath{\tt OCV_{DM}},0.14390330651916822,4.20799994468689,letter
IPS,0.00397915423918249,0.008995532989501953,optdigits
DM,0.01235542754815534,0.058997154235839844,optdigits
DR,9.703065163747721e-06,0.034002065658569336,optdigits
\ensuremath{\tt OCV_{DM}},0.01235542754815534,1.885542869567871,optdigits
IPS,6.513445677337149e-05,0.004000425338745117,page-blocks
DM,0.0012005726700134165,0.015997886657714844,page-blocks
DR,8.743864095723152e-06,0.0070037841796875,page-blocks
\ensuremath{\tt OCV_{DM}},0.0012005726700134165,0.6889979839324951,page-blocks
IPS,0.0004973868226645768,0.007001161575317383,pendigits
DM,0.04912068830471834,0.02100229263305664,pendigits
DR,4.6052144087540116e-05,0.013994693756103516,pendigits
\ensuremath{\tt OCV_{DM}},0.04912068830471834,0.884995698928833,pendigits
IPS,0.00013323066558334947,0.004004240036010742,satimage
DM,0.016980324334623417,0.01700115203857422,satimage
DR,8.6848254786281e-05,0.012313604354858398,satimage
\ensuremath{\tt OCV_{DM}},0.016980324334623417,0.6617324352264404,satimage
IPS,0.0017640015199619817,0.0009989738464355469,vehicle
DM,0.007696077388572272,0.004999637603759766,vehicle
DR,0.00026123004833629524,0.0009996891021728516,vehicle
\ensuremath{\tt OCV_{DM}},0.007696077388572272,0.23900103569030762,vehicle
IPS,1.278837435700291e-05,0.0010013580322265625,yeast
DM,0.0010498772021828643,0.010000467300415039,yeast
DR,6.018196606462788e-06,0.0029997825622558594,yeast
\ensuremath{\tt OCV_{DM}},0.0010498772021828643,0.3190011978149414,yeast
IPS,0.0029206232045077313,0.0010039806365966797,ecoli
DM,0.0046947700524853034,0.005997657775878906,ecoli
DR,0.0027119611103602996,0.0020008087158203125,ecoli
\ensuremath{\tt OCV_{DM}},0.0046947700524853034,0.17299556732177734,ecoli
IPS,0.001721463933314757,0.0,glass
DM,0.0018758183684470025,0.0050008296966552734,glass
DR,0.00233161788829737,0.0009982585906982422,glass
\ensuremath{\tt OCV_{DM}},0.00233161788829737,0.2220005989074707,glass
IPS,0.0006921064598294119,0.046996116638183594,letter
DM,0.14006054320101205,0.1309967041015625,letter
DR,5.9674948725978466e-05,0.10400223731994629,letter
\ensuremath{\tt OCV_{DM}},0.14006054320101205,4.947870969772339,letter
IPS,0.002811564950735319,0.012017011642456055,optdigits
DM,0.02221559930579101,0.06599116325378418,optdigits
DR,0.0016338507838530398,0.03299593925476074,optdigits
\ensuremath{\tt OCV_{DM}},0.02221559930579101,1.8238966464996338,optdigits
IPS,0.0002108497747435677,0.004999399185180664,page-blocks
DM,0.0012980688435811451,0.014992952346801758,page-blocks
DR,0.00013238526561542478,0.010001659393310547,page-blocks
\ensuremath{\tt OCV_{DM}},0.0012980688435811451,0.7810008525848389,page-blocks
IPS,0.000679060592317468,0.01300048828125,pendigits
DM,0.04891154827763004,0.03900313377380371,pendigits
DR,9.437980016729031e-05,0.023000717163085938,pendigits
\ensuremath{\tt OCV_{DM}},0.04891154827763004,1.7207159996032715,pendigits
IPS,9.395763359676586e-05,0.006996870040893555,satimage
DM,0.017642279533080635,0.02500128746032715,satimage
DR,1.0044413256037313e-05,0.015001058578491211,satimage
\ensuremath{\tt OCV_{DM}},0.017642279533080635,1.113999605178833,satimage
IPS,0.007451611082601845,0.0020017623901367188,vehicle
DM,0.0025447813595145135,0.008996725082397461,vehicle
DR,0.0001790217095981807,0.003010272979736328,vehicle
\ensuremath{\tt OCV_{DM}},0.0025447813595145135,0.4249992370605469,vehicle
IPS,0.0021962829231546377,0.0019943714141845703,yeast
DM,0.0049082940866751286,0.014996528625488281,yeast
DR,0.0017168247443420791,0.004008054733276367,yeast
\ensuremath{\tt OCV_{DM}},0.0049082940866751286,0.5800189971923828,yeast
IPS,0.0036907980554376544,0.0020020008087158203,ecoli
DM,0.00526349412773006,0.01099538803100586,ecoli
DR,0.0008744537157427799,0.0039997100830078125,ecoli
\ensuremath{\tt OCV_{DM}},0.00526349412773006,0.37900686264038086,ecoli
IPS,0.024625994084862074,0.0010006427764892578,glass
DM,0.0300552673635607,0.009003639221191406,glass
DR,0.025805498681332615,0.0020020008087158203,glass
\ensuremath{\tt OCV_{DM}},0.024625994084862074,0.3650636672973633,glass
IPS,0.0018578357520125674,0.041999101638793945,letter
DM,0.15577224484628394,0.08899188041687012,letter
DR,0.0012913959632913567,0.05999946594238281,letter
\ensuremath{\tt OCV_{DM}},0.15577224484628394,3.6677896976470947,letter
IPS,0.000406722012377859,0.006998777389526367,optdigits
DM,0.01731154796453723,0.06199908256530762,optdigits
DR,0.0005389777970431251,0.03700065612792969,optdigits
\ensuremath{\tt OCV_{DM}},0.01731154796453723,1.8050026893615723,optdigits
IPS,0.0010975990208160161,0.003999233245849609,page-blocks
DM,0.001348404002095929,0.01500558853149414,page-blocks
DR,1.0894584733588873e-05,0.010004758834838867,page-blocks
\ensuremath{\tt OCV_{DM}},0.001348404002095929,0.4989964962005615,page-blocks
IPS,0.00025530072817590935,0.010004281997680664,pendigits
DM,0.05152745575934951,0.033002614974975586,pendigits
DR,6.939464077434256e-05,0.021988630294799805,pendigits
\ensuremath{\tt OCV_{DM}},0.05152745575934951,1.3052451610565186,pendigits
IPS,0.0024075332039880347,0.005999326705932617,satimage
DM,0.018343870964784594,0.0220034122467041,satimage
DR,0.0002695602785985744,0.014000892639160156,satimage
\ensuremath{\tt OCV_{DM}},0.018343870964784594,0.9719996452331543,satimage
IPS,0.00791371726037061,0.0009980201721191406,vehicle
DM,2.8299661265029073e-05,0.007001638412475586,vehicle
DR,0.0029791580872392718,0.0020003318786621094,vehicle
\ensuremath{\tt OCV_{DM}},2.8299661265029073e-05,0.4479978084564209,vehicle
IPS,0.003916452792783842,0.002005338668823242,yeast
DM,0.002871593491507038,0.01399087905883789,yeast
DR,0.0012173456673220293,0.00500941276550293,yeast
\ensuremath{\tt OCV_{DM}},0.002871593491507038,0.5389981269836426,yeast
IPS,0.1109641382648849,0.002004384994506836,ecoli
DM,1.1189846158182842e-05,0.012003421783447266,ecoli
DR,0.0032957614721198076,0.002000570297241211,ecoli
\ensuremath{\tt OCV_{DM}},1.1189846158182842e-05,0.4159998893737793,ecoli
IPS,0.006795019436516264,0.0009930133819580078,glass
DM,0.0010528998233205772,0.007993936538696289,glass
DR,0.0006930944981357856,0.0020148754119873047,glass
\ensuremath{\tt OCV_{DM}},0.0010528998233205772,0.4099998474121094,glass
IPS,0.0011819820506562971,0.06325578689575195,letter
DM,0.15013102628743719,0.1510019302368164,letter
DR,0.0012020515410743453,0.10699892044067383,letter
\ensuremath{\tt OCV_{DM}},0.15013102628743719,4.5321104526519775,letter
IPS,0.0006552651922740113,0.007999897003173828,optdigits
DM,0.019866250027937255,0.06399202346801758,optdigits
DR,0.0009181949231010376,0.038001298904418945,optdigits
\ensuremath{\tt OCV_{DM}},0.019866250027937255,2.0309956073760986,optdigits
IPS,0.0004118200638401045,0.004998683929443359,page-blocks
DM,0.0012104344108033766,0.016007661819458008,page-blocks
DR,2.8279606175125155e-05,0.007996320724487305,page-blocks
\ensuremath{\tt OCV_{DM}},0.0012104344108033766,0.5677359104156494,page-blocks
IPS,1.8512528989085386e-05,0.011992692947387695,pendigits
DM,0.04912169527163173,0.03400158882141113,pendigits
DR,1.713912302194817e-05,0.021003007888793945,pendigits
\ensuremath{\tt OCV_{DM}},0.04912169527163173,1.4243342876434326,pendigits
IPS,0.00023053421274775841,0.0050008296966552734,satimage
DM,0.016911649348978458,0.020001649856567383,satimage
DR,7.144558383296905e-05,0.010996103286743164,satimage
\ensuremath{\tt OCV_{DM}},0.016911649348978458,1.0330002307891846,satimage
IPS,0.0006450976980492421,0.0020029544830322266,vehicle
DM,0.0033692056936927375,0.009000062942504883,vehicle
DR,0.0003200635115562249,0.0020008087158203125,vehicle
\ensuremath{\tt OCV_{DM}},0.0033692056936927375,0.40099287033081055,vehicle
IPS,0.00122938618954468,0.003002643585205078,yeast
DM,0.000142647243029088,0.012993097305297852,yeast
DR,0.0027720798454981847,0.005010843276977539,yeast
\ensuremath{\tt OCV_{DM}},0.000142647243029088,0.5049881935119629,yeast
IPS,0.006674591535702118,0.0,ecoli
DM,0.0029827466711564057,0.004998922348022461,ecoli
DR,9.15627692051079e-05,0.0019991397857666016,ecoli
\ensuremath{\tt OCV_{DM}},0.0029827466711564057,0.23999285697937012,ecoli
IPS,0.0012324481791834768,0.0010008811950683594,glass
DM,0.0005572459779851238,0.009001970291137695,glass
DR,0.001701748091224166,0.0020051002502441406,glass
\ensuremath{\tt OCV_{DM}},0.001701748091224166,0.3009934425354004,glass
IPS,4.420597109886762e-05,0.04699897766113281,letter
DM,0.14647432358640064,0.12200093269348145,letter
DR,7.372616431663058e-05,0.08500170707702637,letter
\ensuremath{\tt OCV_{DM}},0.14647432358640064,3.441997528076172,letter
IPS,8.043229019586923e-05,0.007002830505371094,optdigits
DM,0.01841541600895329,0.047989845275878906,optdigits
DR,0.00040444288009255566,0.031000614166259766,optdigits
\ensuremath{\tt OCV_{DM}},0.01841541600895329,1.5560026168823242,optdigits
IPS,1.0169469354507439e-05,0.002000570297241211,page-blocks
DM,0.0018500180807498824,0.006998777389526367,page-blocks
DR,5.410966104449917e-05,0.004002809524536133,page-blocks
\ensuremath{\tt OCV_{DM}},0.0018500180807498824,0.3249990940093994,page-blocks
IPS,0.0009203417333944003,0.012002944946289062,pendigits
DM,0.04218353673578384,0.03300023078918457,pendigits
DR,0.00011478507452774778,0.019999980926513672,pendigits
\ensuremath{\tt OCV_{DM}},0.04218353673578384,1.319000244140625,pendigits
IPS,0.0003140457390823462,0.008993387222290039,satimage
DM,0.016753045051539565,0.02700185775756836,satimage
DR,7.604105525938902e-06,0.016998291015625,satimage
\ensuremath{\tt OCV_{DM}},0.016753045051539565,1.0330064296722412,satimage
IPS,0.000571392442841313,0.0019948482513427734,vehicle
DM,0.010433769426064917,0.008000850677490234,vehicle
DR,0.0023034142929157725,0.0019969940185546875,vehicle
\ensuremath{\tt OCV_{DM}},0.010433769426064917,0.4049508571624756,vehicle
IPS,0.00010807908166964027,0.0019965171813964844,yeast
DM,0.00017990525318112993,0.01399540901184082,yeast
DR,0.0001680952023483741,0.0050051212310791016,yeast
\ensuremath{\tt OCV_{DM}},0.00017990525318112993,0.5400056838989258,yeast
IPS,0.0003205227070756907,0.001993894577026367,ecoli
DM,0.00022405167117541777,0.006005048751831055,ecoli
DR,8.706654741348727e-08,0.002000570297241211,ecoli
\ensuremath{\tt OCV_{DM}},0.00022405167117541777,0.2779984474182129,ecoli
IPS,0.013174315189754114,0.000997781753540039,glass
DM,0.0024508283788542795,0.00899815559387207,glass
DR,0.0004205482258203323,0.003010272979736328,glass
\ensuremath{\tt OCV_{DM}},0.013174315189754114,0.3609952926635742,glass
IPS,6.810259606776704e-05,0.04799628257751465,letter
DM,0.14638827861566306,0.12399697303771973,letter
DR,0.001274381692734052,0.09999704360961914,letter
\ensuremath{\tt OCV_{DM}},0.14638827861566306,3.785003662109375,letter
IPS,0.001361963538936669,0.009994745254516602,optdigits
DM,0.01646561973856641,0.05899310111999512,optdigits
DR,0.0002791601233297787,0.03300118446350098,optdigits
\ensuremath{\tt OCV_{DM}},0.01646561973856641,1.6860251426696777,optdigits
IPS,7.681529178463216e-05,0.002000093460083008,page-blocks
DM,0.001422078166608114,0.008002996444702148,page-blocks
DR,1.0992695658649166e-05,0.003997087478637695,page-blocks
\ensuremath{\tt OCV_{DM}},0.001422078166608114,0.3399326801300049,page-blocks
IPS,0.003085504616366446,0.015003204345703125,pendigits
DM,0.055259552091339655,0.042000532150268555,pendigits
DR,0.0003038810260714678,0.0240020751953125,pendigits
\ensuremath{\tt OCV_{DM}},0.055259552091339655,1.7575428485870361,pendigits
IPS,0.00014032757547507624,0.007996797561645508,satimage
DM,0.01682989892179973,0.02899789810180664,satimage
DR,5.9518678190855344e-05,0.012996196746826172,satimage
\ensuremath{\tt OCV_{DM}},0.01682989892179973,1.221001148223877,satimage
IPS,0.006750796505681662,0.002000570297241211,vehicle
DM,0.01049483762053877,0.008996725082397461,vehicle
DR,0.00019612355868518308,0.0020036697387695312,vehicle
\ensuremath{\tt OCV_{DM}},0.01049483762053877,0.4389927387237549,vehicle
IPS,1.3785798632677617e-05,0.002002239227294922,yeast
DM,0.0017126859808636599,0.01499485969543457,yeast
DR,7.354375435154652e-05,0.00400233268737793,yeast
\ensuremath{\tt OCV_{DM}},0.0017126859808636599,0.5720012187957764,yeast
IPS,0.003033542527863435,0.0020012855529785156,ecoli
DM,0.00028733476916634095,0.00899648666381836,ecoli
DR,0.003547800338015801,0.003000020980834961,ecoli
\ensuremath{\tt OCV_{DM}},0.00028733476916634095,0.43799662590026855,ecoli
IPS,0.0018491146595310149,0.00099945068359375,glass
DM,0.015391652320118823,0.006000518798828125,glass
DR,0.01216209208348943,0.0020041465759277344,glass
\ensuremath{\tt OCV_{DM}},0.01216209208348943,0.242997407913208,glass
IPS,0.00013044149984333346,0.02498483657836914,letter
DM,0.15567661198378732,0.07599973678588867,letter
DR,0.0003696717456026372,0.06800103187561035,letter
\ensuremath{\tt OCV_{DM}},0.15567661198378732,1.9920334815979004,letter
IPS,2.4641289491858958e-05,0.004000186920166016,optdigits
DM,0.01854280371022552,0.025000333786010742,optdigits
DR,0.0004551166220832022,0.01599907875061035,optdigits
\ensuremath{\tt OCV_{DM}},0.01854280371022552,1.0580008029937744,optdigits
IPS,0.0009276838201423933,0.003999471664428711,page-blocks
DM,0.0006068861767398892,0.015003442764282227,page-blocks
DR,4.2012714443346996e-05,0.008998632431030273,page-blocks
\ensuremath{\tt OCV_{DM}},0.0006068861767398892,0.6105279922485352,page-blocks
IPS,2.4702461839915973e-05,0.011000394821166992,pendigits
DM,0.04753987178349201,0.03500247001647949,pendigits
DR,1.6167927576474905e-05,0.02099752426147461,pendigits
\ensuremath{\tt OCV_{DM}},0.04753987178349201,1.3319694995880127,pendigits
IPS,0.00047015598545049637,0.005998134613037109,satimage
DM,0.01801127779631731,0.02300429344177246,satimage
DR,0.00012237734566169944,0.011998414993286133,satimage
\ensuremath{\tt OCV_{DM}},0.01801127779631731,0.9775431156158447,satimage
IPS,0.00029416935250496467,0.0009989738464355469,vehicle
DM,0.007992187125501229,0.007000923156738281,vehicle
DR,0.0005719049768411406,0.0020024776458740234,vehicle
\ensuremath{\tt OCV_{DM}},0.007992187125501229,0.3969991207122803,vehicle
IPS,0.0017256142570785495,0.002007722854614258,yeast
DM,0.0009230781736764677,0.01799631118774414,yeast
DR,0.00465543220676273,0.00400233268737793,yeast
\ensuremath{\tt OCV_{DM}},0.0009230781736764677,0.5719938278198242,yeast
IPS,0.010472297476684477,0.0020029544830322266,ecoli
DM,0.013723000720240668,0.00700831413269043,ecoli
DR,0.0034862744766280067,0.003001689910888672,ecoli
\ensuremath{\tt OCV_{DM}},0.013723000720240668,0.2719862461090088,ecoli
IPS,0.0697005780526699,0.0010030269622802734,glass
DM,0.06342087782561284,0.009005308151245117,glass
DR,0.07193328625671115,0.0019989013671875,glass
\ensuremath{\tt OCV_{DM}},0.06342087782561284,0.363997220993042,glass
IPS,3.412066513714898e-05,0.057666778564453125,letter
DM,0.1440692760976194,0.12600350379943848,letter
DR,1.624739315670456e-05,0.10100269317626953,letter
\ensuremath{\tt OCV_{DM}},0.1440692760976194,4.0601255893707275,letter
IPS,0.0006229376967907659,0.008000612258911133,optdigits
DM,0.017568788657865222,0.05799722671508789,optdigits
DR,0.00040311813853858663,0.02800154685974121,optdigits
\ensuremath{\tt OCV_{DM}},0.017568788657865222,1.7699973583221436,optdigits
IPS,0.0006835861830472097,0.004997968673706055,page-blocks
DM,0.001486583311588848,0.014001846313476562,page-blocks
DR,6.356730245785639e-05,0.007001638412475586,page-blocks
\ensuremath{\tt OCV_{DM}},0.001486583311588848,0.5949995517730713,page-blocks
IPS,0.00014983979383042013,0.01000213623046875,pendigits
DM,0.046536879809422345,0.031003236770629883,pendigits
DR,2.374646061787767e-06,0.01900005340576172,pendigits
\ensuremath{\tt OCV_{DM}},0.046536879809422345,1.2339975833892822,pendigits
IPS,4.63941451476187e-05,0.005999326705932617,satimage
DM,0.018579521395347538,0.021996259689331055,satimage
DR,0.000307867073547269,0.010010242462158203,satimage
\ensuremath{\tt OCV_{DM}},0.018579521395347538,0.9000005722045898,satimage
IPS,0.0035995397626965354,0.0029947757720947266,vehicle
DM,0.005477194499403101,0.011020183563232422,vehicle
DR,9.221335242335367e-08,0.003003835678100586,vehicle
\ensuremath{\tt OCV_{DM}},0.005477194499403101,0.44798707962036133,vehicle
IPS,2.2321094672271404e-05,0.003000974655151367,yeast
DM,0.000925603190375498,0.013999700546264648,yeast
DR,0.00012792929255333137,0.0029947757720947266,yeast
\ensuremath{\tt OCV_{DM}},0.000925603190375498,0.5240051746368408,yeast
IPS,0.0023761200790447146,0.0010030269622802734,ecoli
DM,7.13525704225216e-05,0.008994102478027344,ecoli
DR,0.004342383754726312,0.002002716064453125,ecoli
\ensuremath{\tt OCV_{DM}},7.13525704225216e-05,0.3549995422363281,ecoli
IPS,0.01766940648057667,0.0,glass
DM,0.039557047576997434,0.004999876022338867,glass
DR,0.043324748652836954,0.001005411148071289,glass
\ensuremath{\tt OCV_{DM}},0.039557047576997434,0.20999431610107422,glass
IPS,3.791080808570017e-05,0.022998332977294922,letter
DM,0.13776598676536156,0.061998844146728516,letter
DR,0.00017576650671628712,0.04999828338623047,letter
\ensuremath{\tt OCV_{DM}},0.13776598676536156,2.3460001945495605,letter
IPS,0.0006747805815531521,0.0040013790130615234,optdigits
DM,0.01964882962143791,0.028000593185424805,optdigits
DR,0.0006781656206732086,0.017000436782836914,optdigits
\ensuremath{\tt OCV_{DM}},0.01964882962143791,1.0150055885314941,optdigits
IPS,1.4245566945877445e-05,0.001999378204345703,page-blocks
DM,0.0009063188263177887,0.0070002079010009766,page-blocks
DR,3.205752300034366e-05,0.005000591278076172,page-blocks
\ensuremath{\tt OCV_{DM}},0.0009063188263177887,0.31600069999694824,page-blocks
IPS,0.0003235581204969329,0.009998559951782227,pendigits
DM,0.04435755464696875,0.03800368309020996,pendigits
DR,3.9011852273369665e-05,0.01900339126586914,pendigits
\ensuremath{\tt OCV_{DM}},0.04435755464696875,1.4959988594055176,pendigits
IPS,0.0001561608212187353,0.007001161575317383,satimage
DM,0.015611933524946112,0.028004169464111328,satimage
DR,6.169375503751035e-06,0.013999462127685547,satimage
\ensuremath{\tt OCV_{DM}},0.015611933524946112,1.0280046463012695,satimage
IPS,0.0006308818010638834,0.0010001659393310547,vehicle
DM,0.0009013370399340208,0.0050013065338134766,vehicle
DR,0.0006581176371303469,0.003002643585205078,vehicle
\ensuremath{\tt OCV_{DM}},0.0009013370399340208,0.408998966217041,vehicle
IPS,0.01029265885477479,0.002007722854614258,yeast
DM,0.00024151598595341595,0.015987634658813477,yeast
DR,3.6834493309457486e-07,0.0050084590911865234,yeast
\ensuremath{\tt OCV_{DM}},0.00024151598595341595,0.6089956760406494,yeast
IPS,0.0012103877603492218,0.002003908157348633,ecoli
DM,0.0005508840245320033,0.009995698928833008,ecoli
DR,0.00020294989226191508,0.0029990673065185547,ecoli
\ensuremath{\tt OCV_{DM}},0.00020294989226191508,0.3919944763183594,ecoli
IPS,0.004970393349227257,0.0019989013671875,glass
DM,0.0020038438944937897,0.00800323486328125,glass
DR,6.46738431460144e-06,0.0030019283294677734,glass
\ensuremath{\tt OCV_{DM}},0.0020038438944937897,0.3529238700866699,glass
IPS,5.914456147771631e-06,0.0429987907409668,letter
DM,0.14781965004439343,0.10400629043579102,letter
DR,0.0002147591534088388,0.09000110626220703,letter
\ensuremath{\tt OCV_{DM}},0.14781965004439343,3.353632688522339,letter
IPS,0.00014127480533441107,0.00699925422668457,optdigits
DM,0.020773699044780613,0.04499983787536621,optdigits
DR,0.0010668375735102585,0.02899932861328125,optdigits
\ensuremath{\tt OCV_{DM}},0.020773699044780613,1.4760043621063232,optdigits
IPS,0.00035371752339607385,0.0049953460693359375,page-blocks
DM,0.0007504528595759965,0.015002250671386719,page-blocks
DR,3.978939638089922e-05,0.007004261016845703,page-blocks
\ensuremath{\tt OCV_{DM}},0.0007504528595759965,0.6639969348907471,page-blocks
IPS,0.000998855579478563,0.009999275207519531,pendigits
DM,0.045881518121911144,0.03499913215637207,pendigits
DR,5.053085118441437e-07,0.01900458335876465,pendigits
\ensuremath{\tt OCV_{DM}},0.045881518121911144,1.3141744136810303,pendigits
IPS,1.651786996111838e-05,0.005998373031616211,satimage
DM,0.015814580837678314,0.024012088775634766,satimage
DR,0.00010373059462297504,0.01299142837524414,satimage
\ensuremath{\tt OCV_{DM}},0.015814580837678314,0.7329988479614258,satimage
IPS,0.0002605561587589396,0.0019958019256591797,vehicle
DM,0.0022794458118621415,0.008000612258911133,vehicle
DR,0.0013169288046083615,0.002010345458984375,vehicle
\ensuremath{\tt OCV_{DM}},0.0022794458118621415,0.38700389862060547,vehicle
IPS,0.00083100232888158,0.00200653076171875,yeast
DM,0.0029108750640554973,0.017003536224365234,yeast
DR,0.000653919589343339,0.006000041961669922,yeast
\ensuremath{\tt OCV_{DM}},0.0029108750640554973,0.5530593395233154,yeast
IPS,0.02194892487622136,0.0019996166229248047,ecoli
DM,0.0005712830136725697,0.008007287979125977,ecoli
DR,0.00015511527386717633,0.002004861831665039,ecoli
\ensuremath{\tt OCV_{DM}},0.0005712830136725697,0.2979929447174072,ecoli
IPS,0.025016565582110864,0.0009996891021728516,glass
DM,0.05286476135800076,0.009990930557250977,glass
DR,0.05644280913858883,0.0030138492584228516,glass
\ensuremath{\tt OCV_{DM}},0.05286476135800076,0.39501500129699707,glass
IPS,0.0018908460212311057,0.037001609802246094,letter
DM,0.1407423409382956,0.11499834060668945,letter
DR,0.0004505506824508744,0.0820016860961914,letter
\ensuremath{\tt OCV_{DM}},0.1407423409382956,3.218618631362915,letter
IPS,0.0005963593849779441,0.007995128631591797,optdigits
DM,0.01892178502466784,0.050005197525024414,optdigits
DR,0.00023628073679680576,0.030994176864624023,optdigits
\ensuremath{\tt OCV_{DM}},0.01892178502466784,1.512995958328247,optdigits
IPS,0.0007795550778065677,0.0029964447021484375,page-blocks
DM,0.0011214562199192337,0.014002799987792969,page-blocks
DR,2.6784262967556653e-07,0.0080108642578125,page-blocks
\ensuremath{\tt OCV_{DM}},0.0011214562199192337,0.5731043815612793,page-blocks
IPS,0.0011595836668898889,0.010994434356689453,pendigits
DM,0.051651160291490916,0.03499960899353027,pendigits
DR,0.00018751235986233226,0.021999597549438477,pendigits
\ensuremath{\tt OCV_{DM}},0.051651160291490916,1.4239952564239502,pendigits
IPS,0.00027610078253821174,0.006005048751831055,satimage
DM,0.01538324168560454,0.024988889694213867,satimage
DR,9.589717088257877e-06,0.014001131057739258,satimage
\ensuremath{\tt OCV_{DM}},0.01538324168560454,1.038996934890747,satimage
IPS,0.0008605829601217775,0.002002239227294922,vehicle
DM,0.00734529657927298,0.007998466491699219,vehicle
DR,0.0006519388547571451,0.0020017623901367188,vehicle
\ensuremath{\tt OCV_{DM}},0.00734529657927298,0.415999174118042,vehicle
IPS,2.2327928241722414e-05,0.0020029544830322266,yeast
DM,0.0009506722543483882,0.018007278442382812,yeast
DR,9.55845756261423e-06,0.004000663757324219,yeast
\ensuremath{\tt OCV_{DM}},0.0009506722543483882,0.5769987106323242,yeast
IPS,0.000502445490493366,0.002007722854614258,ecoli
DM,4.742441522800579e-05,0.010993719100952148,ecoli
DR,0.0035394739181362107,0.0020029544830322266,ecoli
\ensuremath{\tt OCV_{DM}},4.742441522800579e-05,0.30199217796325684,ecoli
IPS,0.015014222684414973,0.0010027885437011719,glass
DM,0.05033024706611704,0.00800180435180664,glass
DR,0.05039989473201588,0.0019969940185546875,glass
\ensuremath{\tt OCV_{DM}},0.015014222684414973,0.2720050811767578,glass
IPS,0.0023756633840138815,0.022001981735229492,letter
DM,0.1437387738389962,0.05399751663208008,letter
DR,0.00032004074905141454,0.04600024223327637,letter
\ensuremath{\tt OCV_{DM}},0.1437387738389962,1.8709993362426758,letter
